1435270519,-2079816993
112680495,112680495
-1877768093,-1877768093
1435270519,2062851639
1435270519,-1877768093
1435270519,112363691
1435270519,112680495
-2079816993,-459944259
-591912981,-591912981
1435270519,-1385664987
-1385664987,-1877768093
1435270519,-1481798609
-1984903705,-2079816993
-1497153642,-1185934349
-1385664987,2062851639
-1385664987,-457854916
-1497153642,991009712
-1385664987,-2107709457
1435270519,-591912981
-2079816993,-2079816993
-2079816993,-1222955118
2062851639,2062851639
-1385664987,-1984903705
-1385664987,112680495
-1984903705,-1984903705
1435270519,-2107709457
-1385664987,-591912981
-2107709457,-2107709457
