706940331,706940331
-1321584622,-1321584622
-1805760346,-1805760346
-725065136,-725065136
-878579271,-1773095047
942226202,991226359
-245138981,-245138981
-1828597952,-725065136
-2060992161,-2060992161
2071061089,2071061089
-1279474446,2048299169
-875828837,-875828837
-902238656,-902238656
-878579271,-878579271
-1565302162,-725065136
-358409630,-358409630
485836149,-1914768245
-1565302162,706940331
-315800508,-315800508
-1828597952,1598536595
-1565302162,-194818850
-1565302162,-245138981
-1828597952,-1828597952
-1565302162,-599556237
786615323,786615323
-1828597952,2028269153
-1828597952,-2060992161
-878579271,942226202
-1828597952,-1279474446
-1565302162,1478717256
-878579271,485836149
-1690797254,-1690797254
-1565302162,-878579271
-1565302162,-2060992161
1403884375,1403884375
-1828597952,1478717256
589276450,2048299169
-1828597952,-875828837
-1828597952,-315800508
-1565302162,-902238656
183834654,183834654
67445974,67445974
-1828597952,213921245
-1497153642,991009712
1478717256,1478717256
-1828597952,-402170991
-1828597952,-1865435991
-1828597952,-860745510
-1565302162,-1865435991
260416662,260416662
-878579271,-813969155
-1565302162,-1644404251
-1828597952,-242883719
-1828597952,2071061089
1586843025,1586843025
-1828597952,-1690797254
-1940613232,-1940613232
-1565302162,67445974
-1565302162,-1160212811
-1565302162,-1321584622
1598536595,1598536595
-1565302162,2071061089
-1565302162,99347436
-1828597952,1586843025
-1565302162,-400062422
-242883719,-242883719
-1565302162,-1664392491
213921245,213921245
1493643210,1493643210
-1828597952,123230327
-1565302162,-1565302162
-1565302162,589276450
-1565302162,1586843025
-400062422,-400062422
-1160212811,-1160212811
589276450,589276450
-1828597952,589276450
-1828597952,1493643210
2028269153,2028269153
2138375827,2138375827
-1828597952,-1565302162
-1828597952,-1945650887
-1565302162,2138375827
-402170991,-402170991
-1565302162,-1283363169
-1283363169,-1283363169
-1828597952,-1906524262
-1565302162,1403884375
-878579271,-1644404251
-1865435991,-1865435991
-1906524262,-1906524262
-1945650887,-1945650887
-1279474446,-1279474446
-1565302162,123230327
-1565302162,2001314441
-1828597952,-1940613232
-1565302162,1493643210
-1828597952,-2017040546
-1828597952,-1283363169
-1565302162,-358409630
-1497153642,-1185934349
213921245,-1644404251
123230327,123230327
-1828597952,260416662
-1565302162,-1805760346
-1565302162,-1940613232
-1828597952,-1805760346
-878579271,254511310
-1828597952,183834654
-1565302162,-242883719
-1565302162,786615323
485836149,-1418144087
-1828597952,-358409630
-1565302162,-1906524262
99347436,99347436
-1828597952,2138375827
