-1828730103,-1828300186
-404861257,-151139103
-1497153642,-1185934349
-1828730103,1519640365
-404861257,-404861257
-404861257,-1644404251
-1828730103,1435146232
-404861257,-2146771887
-1497153642,991009712
-1700825589,-1700825589
-1068354017,-151139103
-404861257,-1068354017
-1828730103,-220461355
-1828730103,-1828730103
-1828730103,-404861257
-151139103,-151139103
-1828730103,-1700825589
-151139103,-1644404251
-2146771887,-151139103
-404861257,-1700825589
