-2067293827,-1744596788
850669593,-2126246769
-968320421,-2011599460
-2067293827,-1907758003
-968320421,-1907758003
-679580338,-679580338
-515932785,-515932785
-968320421,-2067293827
-2067293827,833042976
-968320421,833042976
-968320421,-1096324767
-515932785,193642462
-2067293827,-391595618
-968320421,1795284244
-968320421,-898925026
-2067293827,-1096324767
193642462,193642462
850669593,-898925026
-2067293827,-515932785
14142647,14142647
-968320421,-2126246769
-2067293827,1795284244
-968320421,-679580338
-2067293827,-638399648
-968320421,-515932785
-968320421,850669593
-2126246769,-2126246769
850669593,-1644404251
-2067293827,-1394633143
-2067293827,605859773
-2067293827,1378496730
-1497153642,-1185934349
-968320421,-884737312
-968320421,1378496730
-2067293827,-884737312
-1497153642,991009712
-968320421,1480000487
-898925026,-898925026
-968320421,-968320421
-2067293827,-360092002
-968320421,1824822067
-2067293827,193642462
-2067293827,712861372
-968320421,-360092002
-2067293827,1148780922
-2067293827,-2011599460
193642462,14142647
-968320421,-894246978
