1561860757,837557964
-1330115812,-1330115812
1721471228,2058264832
-1707469498,-1707469498
1427326004,1323675372
837557964,837557964
1721471228,1036877347
1561860757,442365122
-1842580727,-515932785
1561860757,1112402085
-10265985,-10265985
1112402085,-1644404251
1561860757,-733002970
-1842580727,-733002970
1721471228,1799538065
447833678,-1707469498
1721471228,-1842580727
1840630380,837557964
1721471228,-733002970
-515932785,-515932785
2058264832,-1748441218
1721471228,837557964
1561860757,2058264832
-515932785,193642462
1561860757,1036877347
193642462,193642462
1561860757,-696499227
-1748441218,-1597083144
14142647,14142647
745593480,745593480
-1519891259,1551581996
1561860757,193642462
1112402085,1112402085
1840630380,-1714153506
1282489080,1282489080
-733002970,-733002970
-696499227,-696499227
-1519891259,837557964
1112402085,1427326004
1561860757,-515932785
1561860757,1799538065
1561860757,-275007319
1721471228,-132193853
1323675372,1323675372
1561860757,-164338530
745593480,-1714252078
1840630380,1840630380
-1714153506,-1400116831
1721471228,-10265985
1561860757,-1597083144
1721471228,-1644404251
1721471228,1282489080
193642462,14142647
447833678,-1330115812
1721471228,-16347112
-1714153506,-1714153506
1561860757,-132193853
1721471228,-1714153506
1721471228,745593480
1721471228,-260833024
1561860757,-16347112
1840630380,2018404334
-1842580727,1561860757
447833678,837557964
1561860757,1945855154
1721471228,-275007319
1427326004,-1644404251
1840630380,-1707469498
1721471228,1945855154
1840630380,745593480
1551581996,1551581996
1840630380,-733002970
1427326004,1427326004
-1497153642,-1185934349
1561860757,671972871
-1497153642,991009712
447833678,1840630380
1561860757,233476655
1721471228,1721471228
-16347112,-1748441218
233476655,-1644404251
1561860757,-270309710
1561860757,2064315255
1840630380,-10265985
1721471228,-1519891259
447833678,1721471228
1840630380,1282489080
442365122,442365122
