2097841002,-1418144087
-540864539,-540864539
-741726620,-741726620
-970187471,1013403276
-970187471,-250458496
-1434765585,-1434765585
-250458496,-250458496
-970187471,-1434765585
942226202,991226359
-970187471,-540864539
-1434765585,2001314441
2097841002,254511310
-970187471,-956019619
-970187471,-1107231086
254511310,-1914768245
2097841002,942226202
-1434765585,1519640365
-970187471,-970187471
-1434765585,-1800518007
-970187471,-1318505163
-284482706,-284482706
-1434765585,-1065453218
-1434765585,-1828300186
-1800518007,-1800518007
-1434765585,254511310
-1497153642,-1185934349
1013403276,1013403276
-1497153642,991009712
-1434765585,2097841002
1423174640,2048299169
254511310,254511310
-970187471,-741726620
-970187471,1423174640
-970187471,-1720507313
-1800518007,-456545863
-1434765585,-540864539
1423174640,1423174640
-970187471,-1800518007
-970187471,-284482706
