1821379616,1821379616
1296433688,-741726620
-1637011150,1426823998
-134657831,-134657831
-919659447,-1644404251
942226202,991226359
-515932785,-515932785
1996427666,-620738754
2004409604,1186129099
2004409604,1426823998
-1940086580,-1940086580
-515932785,193642462
-1637011150,1097315754
14142647,14142647
2004409604,-620738754
-1637011150,-1984903705
-1637011150,149656362
1558244800,1558244800
-134657831,157209191
2108746779,1087663134
-2079816993,-459944259
2004409604,1097315754
-1637011150,-800405855
-729718272,-729718272
1641109823,706303421
-1637011150,1186129099
2004409604,-352351973
-728687864,1821379616
193642462,14142647
2004409604,886801095
-486143455,-584806685
1996427666,-1775633759
-134657831,-1365241530
300196764,2048299169
1996427666,-1940086580
1641109823,874707860
1996427666,-1644404251
2004409604,500980657
-1637011150,436847107
-1637011150,-1649886809
883723875,1314297187
-796615840,1821379616
-134657831,1087663134
883723875,-774057814
905704975,-862753121
2108746779,157209191
2004409604,-1649886809
471260539,-1775633759
-796615840,157209191
2108746779,1314297187
-1497153642,991009712
-1637011150,-194818850
883723875,-728687864
-1637011150,-620738754
-385013690,2085809699
-201394995,-201394995
883723875,213921245
-515932785,-1065453218
2004409604,-1242794094
-194818850,254511310
-1177572139,2119791405
706303421,706303421
2004409604,-741726620
883723875,2108746779
-1100699588,-1735581458
-352351973,-352351973
-486143455,1087663134
-796615840,-796615840
-1637011150,883723875
193642462,193642462
-796615840,1169214599
-1637011150,1996427666
883723875,1823107353
-515932785,-1644404251
960488617,1802093638
883723875,-729718272
905704975,905704975
-1637011150,771560602
2004409604,-1637011150
-796615840,364179142
-1130304264,-486143455
-1775633759,1184855962
883723875,1673852938
2108746779,-728687864
-2079816993,-1222955118
1087663134,-1365241530
254511310,254511310
1426823998,1426823998
1996427666,1607363415
-1637011150,258981135
-1637011150,1999974346
2004409604,-728687864
-796615840,744514616
2108746779,500980657
2004409604,-189454054
1456480487,436847107
-1365241530,-1365241530
1996427666,-728687864
905704975,886801095
-728687864,500980657
905704975,-728687864
-1637011150,-37862611
-486143455,-862753121
1996427666,471260539
-800405855,1558244800
1996427666,-1839908546
-1637011150,1558244800
-1637011150,-1100699588
905704975,157209191
-796615840,-741726620
960488617,960488617
2004409604,-555863327
905704975,500980657
883723875,-620738754
874707860,874707860
-1637011150,744514616
-486143455,-486143455
883723875,-717752577
2004409604,1673852938
2004409604,157209191
771560602,771560602
2108746779,-862753121
1456480487,1456480487
1996427666,-919659447
960488617,-1644404251
213921245,-1644404251
1996427666,493059580
-1637011150,-201394995
883723875,905704975
1607363415,2119791405
1456480487,-1644404251
2108746779,1296433688
-2079816993,-2079816993
-194818850,-1418144087
-1984903705,-1984903705
1996427666,-385013690
1087663134,364179142
1470376393,-1545350538
1087663134,1314297187
-1637011150,329383106
300196764,300196764
2004409604,364179142
-434720437,300196764
-486143455,-1637011150
-1775633759,-204169100
-1130304264,-1130304264
-486143455,-1365241530
1996427666,-1772471435
-717752577,-717752577
-1775633759,-1775633759
-1637011150,1087663134
-1365241530,157209191
905704975,1296433688
1641109823,-1407021379
-728687864,-728687864
-134657831,-862753121
2004409604,1314297187
905704975,873866464
-1576486332,-584806685
-728687864,2048299169
-201394995,-352351973
905704975,-1365241530
-796615840,-728687864
-515932785,384687699
2004409604,213921245
1186129099,1186129099
1143478322,1143478322
2108746779,886801095
-1637011150,1641109823
-1637011150,1957058441
-741726620,-352351973
1087663134,1087663134
-134657831,-352351973
883723875,1186129099
-434720437,-729718272
436847107,436847107
2004409604,-729718272
254511310,-1914768245
-796615840,-515932785
-620738754,-1644404251
-729718272,1314297187
-201394995,-1644404251
-385013690,-385013690
-1839908546,-1839908546
-1130304264,-796615840
-486143455,-134657831
-134657831,-349785356
-1637011150,255387150
1470376393,-912333382
883723875,744514616
-486143455,-918888059
1470376393,290790891
2108746779,2108746779
-800405855,1314297187
2108746779,-1365241530
2004409604,771560602
-862753121,-862753121
-796615840,886801095
905704975,1000660185
886801095,886801095
-741726620,-201394995
2004409604,1999974346
886801095,-1653816967
-1130304264,-134657831
-1576486332,-1576486332
1641109823,1470376393
2108746779,1821379616
1996427666,-201394995
2004409604,2004409604
-1775633759,-1772471435
-201394995,-37862611
1996427666,1996427666
1470376393,1470376393
-1984903705,-2079816993
-796615840,1186129099
500980657,500980657
2004409604,1821379616
883723875,-800405855
2004409604,1835924775
883723875,-434720437
1996427666,-946633963
1097315754,1097315754
905704975,1087663134
-1637011150,254511310
-796615840,500980657
1823107353,1763216377
471260539,471260539
1996427666,-741726620
-1637011150,-1839908546
-774057814,-1644404251
-741726620,-741726620
1099963911,744514616
-1637011150,-1644404251
-1637011150,-189454054
-620738754,-620738754
2004409604,-37862611
-1130304264,-1576486332
471260539,493059580
1641109823,1641109823
-1637011150,960488617
-194818850,942226202
384687699,384687699
-1637011150,-728687864
-1637011150,1099963911
883723875,1999974346
-1637011150,-1130304264
1673852938,1673852938
905704975,1821379616
2004409604,873866464
1999974346,1999974346
-1637011150,1673852938
-189454054,-189454054
-1637011150,-1637011150
-1772471435,-1772471435
2004409604,1844287228
-1497153642,-1185934349
-134657831,364179142
1470376393,98669521
1996427666,1143478322
2119791405,-1177572139
-1365241530,-862753121
-584806685,-486143455
-134657831,744514616
2004409604,-2079816993
883723875,883723875
-1407021379,-1407021379
-134657831,-729718272
-1637011150,-555863327
-1637011150,1456480487
-1637011150,1314297187
