-730767708,346514825
1986967205,98669521
1986967205,-733640534
1590362870,1049763425
1590362870,1013299756
1013299756,1467129206
942226202,991226359
1075018451,1075018451
1467129206,1467129206
1986967205,521988886
-730767708,942226202
1986967205,1786685570
-730767708,730894715
1590362870,1590362870
-730767708,438534172
-730767708,1986967205
-730767708,1013299756
1590362870,-77342458
1986967205,-726374341
-730767708,-730767708
730894715,1075018451
1590362870,-313608319
1986967205,1372420362
1986967205,-1705810544
1986967205,-912333382
-646534602,-888899385
-730767708,-618429171
-730767708,-1418144087
1013299756,1013299756
1986967205,-1247959870
-730767708,880368046
1986967205,-1545350538
-77342458,-77342458
1986967205,1427783620
1590362870,757896378
1590362870,-714318086
1590362870,1467129206
1590362870,-907836811
-730767708,-33012052
-714318086,-714318086
-730767708,254511310
-907836811,-907836811
-618429171,-618429171
757896378,757896378
-730767708,-313608319
1986967205,-1670516603
-730767708,-615288449
1590362870,-1426887673
1986967205,290790891
1590362870,720175125
1590362870,438534172
1587606134,1587606134
1590362870,730894715
-730767708,1075018451
1049763425,1049763425
1986967205,-121806766
1590362870,-730767708
-1497153642,-1185934349
1590362870,1986967205
880368046,880368046
-1497153642,991009712
1590362870,-618429171
1986967205,829958421
1013299756,757896378
1986967205,-964378718
1986967205,-1374660466
-730767708,757896378
-730767708,1049763425
730894715,730894715
1587606134,-646534602
1986967205,1986967205
1986967205,-1839715781
1590362870,1587606134
-313608319,-313608319
-730767708,-1644404251
1986967205,-2124395337
1986967205,-1569318358
-730767708,-1914768245
-730767708,1467129206
