562949552,1882998239
-1237637575,2001314441
331938151,-2133484490
-1237637575,-1237637575
331938151,254511310
331938151,-854187411
-316623484,-1435424911
331938151,-316623484
331938151,562949552
942226202,991226359
331938151,-1563708360
-2133484490,254511310
-813969155,254511310
-1237637575,57429223
331938151,2001314441
-1237637575,-316623484
-1563708360,-1435424911
331938151,57429223
-2133484490,942226202
57429223,-1435424911
-2133484490,-1418144087
562949552,-813969155
-1497153642,-1185934349
-2133484490,-1914768245
-1237637575,-1563708360
-1237637575,-854187411
331938151,-1177572139
-1497153642,991009712
254511310,254511310
1882998239,254511310
-854187411,-1435424911
-1237637575,331938151
331938151,331938151
