-412241385,-1890708531
956381091,-883832776
956381091,2040286856
2109204499,-455154716
355992622,-1188517295
956381091,6382805
956381091,388447773
956381091,1637250030
14142647,14142647
956381091,957422704
-412241385,-471939213
956381091,-50838971
-412241385,14142647
-412241385,2007573130
-471939213,-1644404251
-770219094,2109204499
956381091,-455154716
-601281960,-601281960
2109204499,-1416558556
956381091,1770730846
1955028306,1955028306
-412241385,-770219094
956381091,-56678995
355992622,-1644404251
1955028306,-1188517295
-770219094,1535371991
956381091,2015909182
2109204499,956381091
-1890708531,-601281960
956381091,407842054
-471939213,1955028306
956381091,-321964146
956381091,-1860245174
2022867397,1552927667
956381091,956381091
956381091,1875498218
-412241385,1197791132
-412241385,2022867397
2022867397,1197791132
-455154716,-455154716
-1188517295,-1644404251
2007573130,2007573130
-1890708531,-455154716
2022867397,1955028306
-1497153642,-1185934349
1197791132,-1188517295
-1497153642,991009712
2022867397,2022867397
956381091,-2057632459
956381091,-1968420886
-1890708531,-770219094
-412241385,355992622
956381091,-996830332
-601281960,1660934233
2022867397,-1644404251
-770219094,-275648250
2022867397,355992622
-770219094,1781266406
956381091,-1357423099
