-232486007,369746528
-2046425529,985586017
1113137749,1113137749
-2046425529,2111001842
235550350,235550350
1531720184,1531720184
1296433688,-741726620
-1756342904,-1756342904
-232486007,-617226341
-2046425529,547667382
-2046425529,-1762705626
-2046425529,1531720184
-2046425529,2113969290
-232486007,-1318505163
-232486007,1031530075
1031530075,1031530075
-232486007,1296433688
-2046425529,-2046425529
2111001842,-1644404251
-232486007,-1756342904
-1762705626,-1762705626
2111001842,2111001842
-232486007,1113137749
-2046425529,-1756342904
-232486007,-2046425529
795569354,795569354
-2046425529,1296433688
-232486007,1531720184
-232486007,795569354
-2046425529,233961084
-232486007,505618836
-232486007,1017622161
369746528,369746528
-2046425529,369746528
233961084,233961084
2111001842,2048299169
-2046425529,1031530075
233961084,1314297187
-2046425529,-617226341
-2046425529,795569354
-2046425529,1017622161
-232486007,2111001842
-232486007,1900464098
-232486007,2113969290
-232486007,-741726620
-741726620,-352351973
-232486007,233961084
-232486007,235550350
-232486007,985586017
1017622161,1017622161
547667382,547667382
-617226341,-617226341
-232486007,547667382
-232486007,-1762705626
-2046425529,235550350
-1497153642,-1185934349
-1497153642,991009712
-232486007,-860745510
-2046425529,505618836
-2046425529,1900464098
985586017,985586017
-2046425529,1113137749
